listing_id,link_url,listing_title,suburb_clean,bedrooms,usable_area,sale_price,price_per_sqm,monthly_condo_fee_used,yearly_iptu_used,n_listings,median_adr,median_occupancy_proxy,median_gross_revenue_proxy_90,annual_gross_low,annual_gross_base,annual_gross_high,annual_noi_low,annual_noi_base,annual_noi_high,total_investment,net_yield_low,net_yield_base,net_yield_high,payback_years_base,ppsqm_pct,is_presale_or_construction,advertiser_name
2745677036,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-69m2-venda-RS650000-id-2745677036/,APARTAMENTO COM AMPLO LAZER NO MORRETES,Morretes,2,69,650000.0,9420.289855072464,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,792500.0,0.010300755263477335,0.01893498482280289,0.02935560670474752,52.81229477383722,0.18962172647914646,False,Scheeren & Silveira Imobiliaria LTDA
2616411532,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-70m2-venda-RS695000-id-2616411532/,"Apartamento com 2 dormitórios à venda, 70 m² por R$ 695.000,00 - Tabuleiro dos Oliveiras - Itapema/S",Tabuleiro dos Oliveiras,2,70,695000.0,9928.57142857143,400.0,900.0,10,447.5,0.34444444444444444,12467.702950475039,21236.654025642478,32234.20700320734,45507.11576923389,8528.558197180459,15896.918692148916,24789.7675653867,839750.0,0.010156068112152972,0.01893053729341937,0.029520413891499495,52.82470246354919,0.1651376146788991,False,SHS Imóveis
2669591094,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-69m2-venda-RS695000-id-2669591094/,apartamento a venda de 2 quartos em itapema - santa catarina,Tabuleiro dos Oliveiras,2,69,695000.0,10072.463768115942,400.0,900.0,10,447.5,0.34444444444444444,12467.702950475039,21236.654025642478,32234.20700320734,45507.11576923389,8528.558197180459,15896.918692148916,24789.7675653867,839750.0,0.010156068112152972,0.01893053729341937,0.029520413891499495,52.82470246354919,0.2018348623853211,False,PB IMÓVEIS EXCLUSIVOS
2740361621,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-66m2-venda-RS676000-id-2740361621/,apartamento a venda de 2 quartos em itapema - santa catarina,Morretes,2,66,676000.0,10242.424242424242,300.0,950.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8663.348546305788,15505.975472071292,23764.31831351241,819800.0,0.010567636675171735,0.018914339438974494,0.028987946222874372,52.86994046112025,0.29000969932104753,False,PB IMÓVEIS EXCLUSIVOS
2766855218,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-63m2-venda-RS651800-id-2766855218/,"Oportunidade! Apartamento com 2 Suítes à venda, 63 m² no Morretes - Itapema/SC",Morretes,2,63,651800.0,10346.031746031746,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,794390.0,0.01027624787107817,0.018889935009342128,0.029285764314143443,52.93824459985937,0.30358874878758485,False,LANA NEGOCIOS IMOBILIARIOS LTDA
2769840201,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-67m2-venda-RS649650-id-2769840201/,Apartamento em Rua 414 - Morretes - Itapema/SC,Morretes,2,67,649650.0,9696.268656716418,350.0,900.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8113.348546305788,14955.975472071292,23214.31831351241,792132.5,0.010242413417333321,0.018880648719843324,0.02930610511942435,52.96428183365399,0.21435499515033948,False,USUÁRIO NEWCORE
2560060466,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-67m2-venda-RS652870-id-2560060466/,ITAPEMA - Apartamento Padrão - Morretes,Morretes,2,67,652870.0,9744.328358208955,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,795513.5,0.010261734774212867,0.018863256842368222,0.029244404166003983,53.01311477421698,0.22211445198836083,False,Leonardo Batista
2769840188,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS713995-id-2769840188/,Apartamento em Rua 416 - Morretes - Itapema/SC,Morretes,2,70,713995.0,10199.92857142857,250.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,9363.348546305788,16205.975472071292,24464.31831351241,859694.75,0.010891480431055079,0.01885084848089545,0.028456982334151056,53.04801006774091,0.28612997090203685,False,USUÁRIO NEWCORE
2770024542,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-60m2-venda-RS668570-id-2770024542/,Apartamento em Rua 617 - Tabuleiro dos Oliveiras - Itapema/SC,Tabuleiro dos Oliveiras,2,60,668570.0,11142.833333333334,450.0,900.0,10,447.5,0.34444444444444444,12467.702950475039,21236.654025642478,32234.20700320734,45507.11576923389,7928.558197180459,15296.918692148916,24189.7675653867,811998.5,0.00976425227039269,0.018838604618295375,0.029790409176108947,53.08248780957142,0.3761467889908257,False,USUÁRIO NEWCORE
2766853315,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-65m2-venda-RS654800-id-2766853315/,"Apartamento com 2 dormitórios à venda, Morretes - Itapema/SC",Morretes,2,65,654800.0,10073.846153846154,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,797540.0,0.010235660338422886,0.018815326468981233,0.029170095936896467,53.14816097656295,0.2677012609117362,False,LANA NEGOCIOS IMOBILIARIOS LTDA
